,sobject_id,Li_fe,C_fe,O_fe,Na_fe,Mg_fe,Al_fe,Si_fe,K_fe,Ca_fe,Sc_fe,Ti_fe,Ti2_fe,V_fe,Cr_fe,Mn_fe,Co_fe,Ni_fe,Cu_fe,Zn_fe,Y_fe,Zr_fe,Ba_fe,La_fe,Ce_fe,Nd_fe,Sm_fe,Eu_fe,e_Li_fe,e_C_fe,e_O_fe,e_Na_fe,e_Mg_fe,e_Al_fe,e_Si_fe,e_K_fe,e_Ca_fe,e_Sc_fe,e_Ti_fe,e_Ti2_fe,e_V_fe,e_Cr_fe,e_Mn_fe,e_Co_fe,e_Ni_fe,e_Cu_fe,e_Zn_fe,e_Y_fe,e_Zr_fe,e_Ba_fe,e_La_fe,e_Ce_fe,e_Nd_fe,e_Sm_fe,e_Eu_fe,z_Rzphi,R_Rzphi
51670,140812002101384,0.1599905014038085,0.5805156707763679,-0.0476432037353511,0.036176624298096,0.0684503555297855,0.1835826301574705,0.0357563781738283,-0.0168131065368655,0.139661617279053,0.0210016632080076,0.0649833601804207,0.0654922646857805,0.6895430183410642,0.0586029243469239,0.0466064643859862,0.3113059484961388,-0.1189164790591092,0.0954259003310141,-0.1435304915798437,0.1396552443373238,0.2090477371215819,-0.1391123962402343,0.473844985961914,0.1695607757568358,0.4006871032714845,-0.0207070446014403,0.2578504014015198,0.1232868874014247,0.1741018558116034,0.2021902062401755,0.1047423995689752,0.170578605584019,0.1117138466415787,0.1043484820902218,0.1526631272500239,0.1200990143795988,0.0985408728958163,0.1118857812485197,0.1390603920291999,0.2855735976020863,0.1406668753680088,0.168012846678311,0.1161148320270382,0.1209043545816706,0.0885412360984238,0.1954189152250274,0.2496635579427418,0.1861635728418049,0.1614574370876281,0.2277205419766979,0.1807913146824478,0.1932819162785743,0.1591084390364015,0.1335108266638523,-0.4950061817658586,6.6952330232666375
51783,140812002601159,0.0880856037139892,0.3502905845642097,0.2040204811096195,-0.0177369689941402,-0.0644284248352047,0.0503981971740721,0.0324380683898928,-0.0826304626464846,0.1161225509643557,-0.0293556785583497,0.1192784564002956,0.1155550198833281,0.1613236453639258,0.0521928024291993,-0.0277620124816895,-0.1484943008422847,0.1008839894642868,-0.0550329325671336,0.1051560562157859,-0.1625748605929824,0.3750015610022029,0.153361873626709,0.3615856120056208,0.0601099586486815,0.3887666511535645,-0.0739380455017089,0.1093874502182007,0.0912579890393688,0.1323381745306925,0.1381400311378864,0.057108094467766,0.0804398088740864,0.0737210531232923,0.0620182043803337,0.0921695331382376,0.0793597886067276,0.0590557852592576,0.0543521045731059,0.0612229513950449,0.1109819320482718,0.0823424570606213,0.0839963375978937,0.160560120353867,0.0807308088725459,0.0599247876007318,0.1071590667515035,0.1412321858763996,0.1053898172413109,0.0957066972977722,0.1039301401184079,0.1445599803439252,0.1509703098143911,0.1359107542698862,0.1022285622701866,-0.2115985228225964,6.846001068409404
51912,140812002601343,0.1497298002243041,-0.210457515716552,-0.088834781646728,0.0478252792358402,-0.1783634185791012,0.0489052200317381,-0.0503809165954587,0.1425840187072751,0.0331824493408206,-0.079625759124756,-0.051447124223356,-0.1372411288285128,0.2146647449259972,0.0070544433593751,0.0373973083496093,-0.0330665232257159,0.1297575804337918,0.0179495408568994,0.047772221711488,0.0976174025164213,-0.0609407997131348,0.1122327613830567,0.0220203590393066,-0.0134498023986817,0.245471363067627,-0.1763921117782592,-0.0663369965553283,0.1897835731506347,0.1458639326082968,0.1571908800665716,0.0697287367852394,0.1027071225250388,0.0850267325159283,0.073611754267655,0.109024314197824,0.0913526405138779,0.0702668946081586,0.0846990649364789,0.0801999021703519,0.1266767114933135,0.0986780457220263,0.1057376900051219,0.0730141911788578,0.0922442126207655,0.0687751774383191,0.1315577943913408,0.1714722847063049,0.1608089623890974,0.1140517437730306,0.15573750436306,0.156684364857979,0.1650304559554794,0.1438535208591475,0.1125291918286787,-0.1143065672902026,7.4462403684112095
52160,140812003201330,0.5435747623443603,1.024398612976075,0.5986580657958989,0.2069730186462406,0.4634012222290042,0.3133896255493162,0.2761938858032229,0.1133209991455075,0.1679051589965823,0.2262800598144529,0.4131345756082722,0.1404363939104974,0.4918677902221677,0.2901984405517579,0.045296115875244,0.0963716506958007,0.0165044638294134,0.1355566560317081,0.7568660249114403,1.3863489945906204,1.3456208648578645,1.5270529556274417,1.468635847775695,0.8672927474975585,1.4326231942971226,1.374806257376278,0.5827339816093445,0.1113197427536267,0.1587348223520144,0.176839887037612,0.0841635972471216,0.1297420849761729,0.0966823987019933,0.0864927941591046,0.1274684726359155,0.1038400778823897,0.0823297068972417,0.1509617555805246,0.0806262505217744,0.1767815271138143,0.1164709572677436,0.1311150594925487,0.1188641628924514,0.1036925317169195,0.0776141299622927,0.1584673332035253,0.204615491213254,0.1206321173485853,0.1341018389145489,0.092111269424955,0.1678570268288962,0.0939524603633247,0.1088740406535884,0.1221736583259375,-0.6662369075042028,7.169590027754998
52181,140812003201364,0.1459086656570434,-0.0250594139099114,-0.1937160682678218,0.0195559883117679,0.1593998908996585,0.2354153060913084,-0.0385329437255856,-0.1056683731079104,-0.0863692092895505,-0.0365664100646974,0.0701405988067009,0.0582217877597021,0.264701761686424,0.0719600868225098,0.137332363128662,0.0927158524198409,-0.0658677824708151,0.0781459040260507,0.0711266981446267,-0.04939984909736,-0.123051700592041,-0.1456150245666503,0.4623460960388184,0.0397347068786619,0.4532970237731935,-0.0979175901412963,0.1107629466056824,0.1762871742248535,0.1439541429434361,0.1544006830960225,0.067792929593928,0.0992007982686827,0.0833712165848128,0.0718562198330673,0.1064893222144589,0.089588627188307,0.0685933996653675,0.0822461542335607,0.0783042838538377,0.1244307946314461,0.0962262448503476,0.1023728439641421,0.0959825334428752,0.090584544149005,0.067495237148874,0.1278739020432517,0.1669161759807837,0.1590364583426487,0.1112941377668692,0.1328313521928337,0.1549975082477064,0.1630680203501067,0.1427600712139047,0.1110855374519492,-0.2844360184308419,7.7485874244831265
52187,140812003201375,0.3519255638122558,0.7275822639465339,-0.0516367149353023,0.0504459762573246,0.0885466575622562,0.2342961692810057,0.0575907516479494,-0.0206192207336428,-0.2176496315002438,-0.033055934906006,0.0680728122258037,0.0609396182847684,0.2749345397949216,-0.2358654785156249,-0.0144096183776856,0.1897630119323734,-0.1657367833723922,0.2169681198956579,-0.0536658575761561,-0.3698384689601742,0.2883242988586425,-0.461882038116455,0.5685682487487793,-0.0634392642974854,0.327396755218506,0.0915280723571776,0.397887818813324,0.1230914369225502,0.170606736376017,0.1962463333394948,0.0997283903667601,0.1604091598778096,0.1081899983148106,0.1000442541128489,0.146623877403781,0.1162732027958036,0.0946793052967289,0.1220387294465058,0.127148103744566,0.1903139561290519,0.1348770451555611,0.1589553775818859,0.2167563435106507,0.1232073460501144,0.0860283263835295,0.1865481198044941,0.2389018525908801,0.1831049662104509,0.1549032144432713,0.1484182740200889,0.1778853474860685,0.1898567590717569,0.2154927849769592,0.130948133770382,-0.5605261955803216,7.3301604616728895
52498,140812004401042,0.3801004409790038,0.490073490142823,0.0623569297790531,0.1558603668212894,0.2059902191162113,0.3721130752563475,0.083196430206299,0.2041799354553219,-0.1125103759765622,0.3151629829406737,0.3567347364767209,0.1661712653211889,0.4847443199157712,0.166501636505127,0.1319884490966796,0.4836362550443057,-0.238244174440027,0.3211738628044202,-0.0132423684872773,0.1211227531457134,0.4221352722640289,-0.2785696220397948,0.5838089179992676,0.0973671531677244,0.8113307714462281,0.3829957389831542,0.3558403182029724,0.093545202420785,0.1353934771572807,0.1422978833741094,0.0597409782397532,0.0849633553835998,0.0761889756121604,0.064467914849792,0.0957547270453224,0.081966521803483,0.0614581559182133,0.0628849731078665,0.063777297399204,0.1769332822828339,0.0858242971460435,0.0884912940850071,0.0910379881231477,0.0839284390030671,0.0618776401329512,0.1123280033790884,0.1476497754547319,0.1081096194187698,0.0996110016050392,0.1275102797826662,0.151609718799591,0.0995623019260267,0.1581986546516418,0.1045713045169695,-0.5356405356330756,7.752867407852691
54125,140814003301301,0.145439338684082,0.4113080978393562,0.0466007995605473,-0.0067582702636714,0.0992454528808597,0.0436991119384764,-0.029561729431152,-0.0272806358337405,-0.078156642913818,0.0056970977783201,0.0106390513491535,0.0733981380689387,0.0149934387207029,-0.0073069381713866,0.0890320968627929,0.1498712921142582,-0.0154052639371418,-0.0914462424570186,0.0828133255056039,0.1477790047780368,0.1982635879516601,0.0114851760864258,0.1346295329835679,0.1453498458862303,0.1894959259033204,-0.0928510761260985,0.1351239609718323,0.1204287186264991,0.1483129498792508,0.1608166090521274,0.0722875094999308,0.107387823735054,0.0871778455378512,0.0759211483085041,0.112350725680105,0.0936484816603217,0.0724567399903789,0.0834878143337771,0.082670517802701,0.1648935835354795,0.1018928212232611,0.1102003571228339,0.1837449962341147,0.0943878556996407,0.0704294633087375,0.1363979727991663,0.1774521224802269,0.1630703034888086,0.1176695290877072,0.1337079538089519,0.158836125120873,0.1675365988328821,0.1452430965939331,0.1143755438264177,0.2265103427395068,7.324197066546137
54221,140814003801026,-0.0791718244552612,0.1782348632812507,-0.1089587402343745,0.0844616317749027,0.2184728622436527,-0.121167335510254,-0.046639652252197,0.2472516822814938,-0.0016481208801266,0.1270426177978514,0.0609739904744871,-0.0023818899924826,0.32186075213281,0.179441089630127,0.2236918640136718,0.0702184677124027,0.2295327697413339,0.0084371385477836,-0.061660727765819,-0.4421814346313475,0.0047393035888672,0.2979088592529297,0.3398012924194336,-0.1048580551147462,0.2960990428924561,-0.1046301460266112,0.0035074877738953,0.0931911991833999,0.1349214351339197,0.1416499077956967,0.0593260797248981,0.0842459457999505,0.0758043828311035,0.06408308046832,0.0951924328240472,0.0815598636940754,0.0610820558057667,0.056356657335086,0.0985130443868469,0.1168054472974813,0.0852784857589996,0.0877814187287638,0.1310261636972427,0.0857768568408,0.0615740287806162,0.1115164568806354,0.1803625867253661,0.1485130773073194,0.0989987402151092,0.1809914267018334,0.1469086211101353,0.0993292139847711,0.1374648816154936,0.104209983255648,-0.5250439569129115,6.64187067970232
54438,140814003801366,0.2370755195617675,0.6169312477111824,-0.0996580314636226,0.3053240203857426,0.1671785354614261,0.3341544532775877,0.0179188537597658,0.6441866683959958,0.1363595199584963,0.1681178474426268,0.1588632213826431,-0.0324482983736473,0.4815032577514646,0.3480206680297852,-0.0167184638977051,0.4181417846679691,0.1719602446037019,0.1301127610920689,-0.0101147087310812,0.0568602800068658,0.2711038017272948,0.1742778587341309,0.2895431327819824,-0.2661391639709474,0.3882392692565919,-0.0054494476318358,0.3495259213447571,0.1165968210723807,0.1655424094226116,0.187819189821662,0.0928155487829981,0.1466131016809938,0.1031933555568913,0.0940632633189053,0.1381974210789521,0.1108629211685758,0.0892666705634796,0.0842383211241841,0.1012569278169332,0.1845424766297578,0.1267884173202729,0.1465362718126687,0.2091951341086776,0.1268788191701381,0.0824138465493225,0.1741832515451175,0.2238448478760905,0.1786355996660378,0.1457551620022049,0.2177798088202975,0.1736380088088462,0.1848599470924266,0.1546507914239009,0.1272185946103841,-0.4795958795763766,6.745399109176124
54444,140814003801375,0.5873698711395263,0.9135621070861824,0.3105706977844242,0.0473269844055179,0.6566046714782718,0.1887377166748045,0.1796133804321291,0.1816751289367673,-0.0468017387390133,0.1640113258361815,0.2227608510257942,0.148466048504087,0.7823412513732908,-0.1302241134643553,-0.1693502235412598,0.4739560508728031,0.1464006517496183,0.3112711797396634,0.1869750430229674,0.2319396985348316,0.4651975059509277,-0.1413473320007323,0.5063972663879395,-0.0135342025756837,0.4176496315002442,0.5344878578186034,0.6279511380195618,0.1125003018955379,0.1602622487385834,0.1792683197988554,0.0860420442147533,0.1483400613069534,0.0981226202953735,0.0881450615968105,0.1298164946986576,0.1053907767400001,0.0838524689201809,0.0822205476712214,0.0823737076642122,0.2428935198023401,0.11873081719321,0.1344509043899851,0.201349669946642,0.1081207512721226,0.0786845146949608,0.1619036113435151,0.2088284857820674,0.1739264748923276,0.1366527278081937,0.1425289211573346,0.1691614879115708,0.1796058038863313,0.1582055308544033,0.1233088398305953,-0.3022457496193628,7.243807831430411
54585,140814004301202,0.2796165466308593,0.5843089103698738,0.3055314826965336,0.0796403312683109,0.204482460021973,0.2537806892395018,0.1302511978149416,0.1644942092895505,0.0142286491394045,0.0910514259338377,0.1955537071684832,0.0907016875861051,0.1166974583456074,0.056002254486084,-0.0932966041564942,-0.0518007850646968,-0.0381218056681702,0.1087763795411373,0.1675645696819513,-0.0966389027084725,0.1228370094299315,0.0075403022766113,0.2371181934614528,-0.2990530872344972,0.3318246650695802,-0.0493016576766967,0.4494058418273926,0.104630454577237,0.1500289669338395,0.1633889658884764,0.0741321785207325,0.1107936022148478,0.088703901160642,0.0775785726732611,0.1147324416085366,0.0952797133669347,0.0740205786754402,0.0706695053979391,0.0844279418233147,0.1316033724245628,0.1041929459861897,0.1134277311027039,0.186259936893302,0.0958999459555097,0.0715968880940829,0.1398675111101208,0.1817339293931732,0.1646471929150696,0.120259372328961,0.1196604289906522,0.1603363959797008,0.1692858287559399,0.1462085302362948,0.1211630329489708,-0.3472253190716756,6.581628927321129
54590,140814004301209,-0.2139742851257324,0.3623126029968269,-0.1036205482482905,-0.110333976745605,-0.1145854949951168,0.1502931976318358,-0.0189263534545895,-0.0729778480529788,0.0578387451171877,-0.0392967796325685,0.0088636262711708,0.0252103130754742,0.0436470603942868,0.0141612243652344,0.103889865875244,0.0856310944710577,-0.0190435251584998,-0.0137718945007717,-0.1126640015733788,0.052387866973877,-0.0405201991503868,-0.1915916633605956,0.2195291709899902,0.139633045196533,0.4404424476623536,-0.0517863368988036,0.2062731313705444,0.1893672347068786,0.1505589273877598,0.1641886743543613,0.0747105652717579,0.111866736908436,0.0891783130262325,0.0780970089711675,0.1154765015451515,0.0957872363851653,0.0745084503193778,0.0696634849011631,0.0849750201954585,0.1674562038239956,0.1049112406518189,0.1144413554928715,0.081851954315119,0.0963685700768453,0.0719587526358465,0.1409520468161131,0.2311110513002173,0.1160668781454773,0.1210683696864023,0.1425578892230987,0.1607985048226496,0.1698249287667331,0.1465053405758377,0.1160640615992617,-0.1748087743981997,7.340536466563389
54602,140814004301223,0.3317739486694335,0.2391193389892585,-0.01647045135498,-0.0035572624206539,0.018304252624512,0.1101988220214842,0.0543945121765139,-0.0825465393066409,0.1503256034851077,-0.0945264434814454,0.0135326605713562,-0.020832568475773,-0.074652900695801,0.0019470405578614,-0.0116220283508301,-0.0164703937448838,-0.0192208216221821,-0.0937038462911985,-0.0809214016772692,-0.0077947229835287,0.0886665302779556,-0.0117167663574218,0.0663839181745887,-0.0139824295043946,0.3987826156616212,-0.1147979354858399,0.0233463573455811,0.0916210123999011,0.1328239746404088,0.1387954074149963,0.0575184542409139,0.0811402509794498,0.074110074381053,0.0624012257739164,0.0927310206670781,0.0797702485806286,0.0594327198800189,0.0571858942720482,0.0678161564734928,0.1472097789548106,0.0828880348221182,0.0846953629664383,0.0872826602610496,0.0811341874046531,0.0602333277306065,0.1079677050350675,0.1422364659759918,0.104306458217166,0.0963182441515198,0.1040325869146463,0.1450029089425231,0.1514820788377405,0.1540008783340454,0.1026017139647982,-0.219164128546132,7.133371162945128
54629,140814004301267,-0.0143700122833252,0.2780282974243171,0.0098709869384769,-0.0386572456359859,-0.0603667259216305,0.0633557701110838,0.0535381126403811,-0.0507977676391604,0.0114629936218264,-0.0243360137939454,0.0272696623326171,0.0503301574326472,0.3795149421691892,0.0165911865234376,-0.0293827819824219,0.0764549316486012,-0.0332505735502044,-0.0232044980553525,0.0784211540222168,-0.0149316093485357,0.012610855102539,-0.240117950439453,0.2452369874153639,0.115033493041992,0.1807736206054688,-0.2144520616531371,0.0322621393203735,0.0912148806449048,0.1322804646200183,0.1380623210386643,0.0570595529137306,0.0803570679573177,0.07367492515059,0.0619728662700769,0.0921030466976156,0.0793111296967118,0.0590111345319435,0.0578578698916043,0.0673291766519543,0.1696425283217318,0.082277847557107,0.0839136886428708,0.0868594547059881,0.0806829430250185,0.0598881854463651,0.1294059454930552,0.1411132891244789,0.1480188963593498,0.0956342811956654,0.0924722250397617,0.1445073244017271,0.150909479737919,0.1358758225423643,0.1021842177446494,-0.1819155720930021,7.303231252696984
54788,140814004801114,0.6558955430984497,0.6881969451904304,0.4763130950927738,-0.015696582794189,0.3969968795776371,0.2874620819091795,0.2463400650024416,0.0855585861206051,0.0857818794250491,0.1938198471069334,0.4446421416207886,0.3845777375035762,0.2644741108615338,-0.1413935470581053,-0.3204460906982422,0.7553414344787601,-0.1537153714006189,-0.1113977803678154,0.4820109552325977,-0.0869882965087889,1.2795723342895506,-0.1019372177124022,0.981617431640625,0.3166674232482909,0.6451700973510743,0.598289933204651,0.6076140332221985,0.0881971951886643,0.1282288223587645,0.1326834258774764,0.0537601290144272,0.0747916133683073,0.0704818238532604,0.0588754553846056,0.0875486848366238,0.0759487087566775,0.0559434397495639,0.0786090059664596,0.0951523903182579,0.1102151683848032,0.0778484324045478,0.0783159400069361,0.1449099630117416,0.079755967865986,0.0586416759999323,0.1005179013038447,0.1687332689762115,0.1574716120958328,0.0906726539186307,0.1726549224681974,0.1407894805344226,0.1466197518281544,0.133399415057942,0.0990620079596873,-0.5776244192204689,7.482124047059248
55092,140814005401180,0.360783290863037,0.5610774040222175,0.4006976890563969,-0.0520334815979,0.118709468841553,0.3105114364624022,0.081635265350342,0.0018693733215329,-0.0963517951965329,0.0991328620910643,0.2599488039145904,0.1623283747680763,0.198277721405029,-0.0221599388122557,-0.1473203468322754,0.0099795532226565,-0.0029212645987073,0.0025772384710836,0.1519294685695038,-0.2626987865382714,0.2793693733215332,-0.2235216331481933,0.5494590950012208,-0.1905907535552979,0.395678882598877,0.0851751232147217,0.2657247710227967,0.0880905240774154,0.1236757840975286,0.1268210703558156,0.0503028932999521,0.069091124079658,0.067001157231111,0.0555938514664043,0.0826955025697762,0.0722972804234922,0.0526533879565346,0.0602338213202244,0.0473509930493766,0.1367553617486915,0.0731200178365998,0.0724956972641857,0.0957448258996009,0.0736763069676634,0.0545573269778154,0.0935721972730349,0.1243466951485157,0.1376188001230339,0.0853829909701103,0.1381378322839737,0.1365602916491726,0.1417528595231411,0.1305578115718177,0.0955317833940949,-0.5354606163241208,7.791988445470322
56163,140824003902140,0.6553399682044982,1.3739569664001472,1.006251316070557,0.7329711341857914,0.4105061531066898,0.6055358314514159,0.6734049606323245,0.5263625907897946,0.6066420745849612,0.4991114997863768,0.6717477127398279,0.2928709547499245,0.3762257194519041,0.2480975341796876,-0.0607372093200684,0.2651609802246097,0.1995246041132922,0.3386465301616115,0.3255788368386803,0.0031194656896593,1.3928726387023924,0.1375757026672364,0.8982152801838855,0.4385450935363768,0.5418905067443849,0.6002646827697753,0.6314536857604981,0.0666856151613907,0.098561475156653,0.0980510841374396,0.0356258331585201,0.0467765900894833,0.0499090503659317,0.0410924879637391,0.0607902662100301,0.0546188060840595,0.0374474773375985,0.0353710876023687,0.0776967453054716,0.1044492647051811,0.05163833616317,0.0484652666292804,0.1130932189636463,0.0551034982961704,0.040715883261877,0.0903944030889972,0.1208127083734637,0.1270257532596588,0.061466260836565,0.0998347258159892,0.136620432138443,0.131038412451744,0.1513010263442993,0.1233942434191703,-0.4302851426516944,4.761475729341707
57111,141101002401339,0.4591590881347656,0.7634079933166511,0.269974689483643,0.0267190361022953,0.2572421073913578,0.2701962852478026,0.0970585632324221,0.1662947463989255,0.0600946617126467,0.1202119255065916,0.2707788197806954,0.1433376103903972,0.1236784553527829,-0.0395797538757323,-0.0813909339904785,-0.1020672656337408,0.0962171707903762,0.0746010664695465,0.0963776598096154,-0.2267476902013735,0.3814288494505085,-0.1711734962463378,0.4616461964395694,-0.3092676544189454,0.4961293983459474,-0.0444518661499022,0.4033469486236573,0.1011995481966231,0.1455283383059302,0.1566982116037884,0.0693848103401003,0.1020819431284151,0.0847344235363605,0.0733003962163757,0.1085751211750706,0.0910409896902416,0.0699706554800387,0.0667256062666366,0.0798648177345619,0.1617158422040246,0.0982437148686691,0.1051391458178021,0.0938314080577192,0.0919518015143558,0.0685496073966589,0.1309047110361359,0.1706648695036829,0.1124660614213378,0.1135631403891733,0.1101341170019519,0.1563885137149266,0.1646861292666082,0.1436620075217588,0.1122757537525966,-0.61555626905227,7.939500636892081
57413,141101003002288,0.3409370899200439,0.7171919822692878,0.3882484245300297,0.2694243812561039,0.3482731819152835,0.3512242698669432,0.2856128501892092,0.1992961692810055,0.1133306694030764,0.2152732276916502,0.4049640281322166,0.2176889726728268,0.3436622372137876,-0.0654782104492186,-0.1428514289855957,0.4863352203369144,0.0777812635015491,0.2109085781641584,0.0687420560334404,-0.192503417955332,-0.1410331535339355,-0.612751407623291,0.5504478423065169,-0.2351848030090333,0.3987783241271974,0.509335651397705,0.4605700898170471,0.1003881225424308,0.1444602295675125,0.1551368899871238,0.0683008648345453,0.1001178530960551,0.0838080424645913,0.072317575165444,0.107156065306729,0.0900538331827907,0.0690339560018798,0.064237097947807,0.0788039458370615,0.1250251055871521,0.0968712692689777,0.1032547741449571,0.1781153245780739,0.0910233113872336,0.0678335284783084,0.1288424078350985,0.1681143781440014,0.159182071685791,0.1120194803039755,0.1132078788948515,0.1554452860729396,0.1635887579802413,0.1467647613050294,0.1114684312586914,-0.5381648582216635,8.2463896404867
57614,141101003501258,0.4511243820190429,1.0649936676025398,0.0598797607421879,0.0390200042724613,0.1914271354675296,0.4047621154785155,-0.1204602432250974,-0.1241677474975588,-0.0234190750122067,0.1228931808471678,-0.059305363300366,-0.0409689670143477,0.3922240829467771,0.0116215896606446,-0.055395679473877,1.7597259902954103,0.3695292663574214,0.3213001939215298,-0.1382397697631149,-0.6073568725585936,0.3483907960658023,-0.1125516128540038,1.0290054035186769,0.4412082290649413,1.1810642242431642,0.2612003946304322,0.654841594696045,0.1461768563887927,0.2028585582793601,0.2549819128913186,0.1539819491359365,0.2765344416622771,0.1429987725057269,0.1454324364763448,0.2094599840981272,0.1543900936942057,0.1342664034350058,0.2624026164494598,0.147959656693158,0.2270314960766067,0.1948717641734231,0.2587625886279981,0.2656820617143126,0.2991485595703125,0.151927963320152,0.2790002495505396,0.4929231855137,0.1483426924036577,0.2230231264681432,0.1507845043327141,0.2039923398818129,0.1293847755662242,0.173209740837946,0.1542779405080476,-0.2504455100973968,8.78250728841914
60883,141104004301357,0.3283674240112304,0.690062332153321,0.2932715225219731,-0.0174599266052242,0.0093254089355472,0.2386158370971678,0.107049255371094,0.0945917892456051,0.0321305465698245,-0.0330392456054688,0.0525842432250631,0.0040426805269021,-0.1050455474853517,0.0196219635009766,0.0316027832031249,0.0088476562500003,-0.1137260655427566,-0.0498083691948567,0.0282128612446055,0.4091074234957978,0.5370354080200195,0.7608357238769532,0.3422461993861002,-0.1566238546371461,0.6246432113647462,-0.0948022460937501,0.3119761872291565,0.1086513216755018,0.1552725683943382,0.1714107537483226,0.0800378200784027,0.1218646427583023,0.0934623266501487,0.0828457017298787,0.1222721056016014,0.1003788916397611,0.0789499366922952,0.078481765269392,0.1104642459823564,0.2285558749878817,0.1114657041957374,0.1238137812033477,0.1939725996450236,0.1005698615309405,0.0752033063362785,0.1508699216095113,0.1952845549348045,0.1694279550476002,0.1284553116028756,0.1130995113320143,0.1648838563576789,0.1745971627232562,0.2251678109169006,0.119593366342963,-0.5389204688866347,9.239946141371789
61010,141104004801226,0.1851593971252441,0.2904971122741706,-0.0653515052795405,0.0312399291992191,0.0278862953186038,0.0909126663208006,0.0484512138366701,-0.0791896057128909,-0.2027751731872555,0.0184958839416502,-0.0723338840234004,0.0629193209483292,0.0717604255676267,-0.0918310928344725,0.0210942459106444,0.0385424255086464,0.0020543906512113,0.0683814253581962,-0.1157719260736932,-0.1789195418322889,-0.0082173595521798,0.0361905860900879,0.256757755279541,-0.0486384773254395,0.3303531455993653,-0.0308167076110839,0.1400664377212525,0.0949325556840688,0.1372405124467184,0.1448528886575052,0.0613932398131849,0.0878367687083405,0.0777053852050752,0.0659961897571655,0.0979844883358734,0.0835714554198094,0.0629471575538153,0.0740918575613635,0.0718614923367347,0.1522542142640197,0.0879877297125421,0.0913237786948472,0.0907273305985687,0.0848372424221803,0.0630720859460175,0.1155491300475309,0.1516464675849125,0.1072825402899473,0.1020386178524733,0.1358125209808349,0.1490033575876697,0.1561108315351347,0.1388445640913585,0.105982926068849,-0.2190776435809197,9.011962379419424
62296,141231003501024,0.0255932927131652,0.1947725296020515,0.0978312301635746,0.0023245239257816,0.0559548377990726,0.0435465240478514,0.0690763282775881,-0.1005352210998538,0.0009091567993166,-0.0162698364257813,-0.0044718059877413,0.017517362993874,0.1238448715209958,0.0267764282226563,0.0013355445861815,0.0519155883789066,-0.0217988994966748,-0.0495272573398226,-0.1596287531960139,0.3083966223049509,0.3783671893786581,0.4508286285400391,0.4914412880792611,0.0502570724487303,0.3055323410034181,0.4053169631958007,0.0927001166343689,0.0968405514268011,0.1397732464211362,0.1484069132770317,0.0637342900986183,0.0919517148423908,0.0798145576609393,0.068150386765244,0.1011189690401935,0.0858077015926143,0.0650340257054172,0.0770830769971933,0.090273149452373,0.1875537103169474,0.0910264441024052,0.0953516582454938,0.1712986310631426,0.0869891212171691,0.0647261537840619,0.1200847346691155,0.1572702705546922,0.0921255110963246,0.1054504788990047,0.1039606870250235,0.1528577208518982,0.1587463728384858,0.1971768885850906,0.1079130509781265,-0.3955532062717948,9.034052651908182
63985,150101004001081,0.2159878730773925,0.3882897377014167,0.0317468452453617,-0.0601568794250484,0.048601055145264,0.227075901031494,0.0188992309570315,0.0118729400634762,-0.0874440002441403,0.0491946601867674,0.0826542176407494,0.0658591119959286,0.0524847602844236,0.1564933013916016,-0.0032096672058106,0.1079806709289554,0.0801287725268885,0.1071032882533386,-0.0737260421652001,-0.1433574700552036,0.0253028297424315,-0.3460134696960448,0.3618334342252486,0.047033176422119,0.3816369819641114,0.1891776466369628,0.2169706153869629,0.093513511121273,0.1266321278727758,0.1306055205484216,0.0525179232914178,0.0727273243921255,0.0692481752130858,0.0577008370743075,0.0858150026526125,0.0746528399270079,0.0547707586304239,0.0501228831239534,0.062412111544441,0.1401346864751042,0.0761603557413888,0.0762191115304395,0.152384132277353,0.0760537776718459,0.0563595565238702,0.0980330076391982,0.1298922528772028,0.1425665731548017,0.0887833575711742,0.1061135941605357,0.1393126762465327,0.1449186956875788,0.1479341834783554,0.0978266626390123,0.4208080514430529,8.519384130561956
66113,150103004001154,0.0140092492103576,0.1987216949462897,0.0965513992309574,-0.0496497726440425,0.0435856819152835,0.0659664535522459,0.0658300209045412,0.0277516174316403,-0.0790483283996579,0.0041035079956053,-0.0888468983577096,-0.0905764135440646,-0.0723071327525924,0.0464998435974122,0.0313114356994628,0.0847780550690253,-0.0774608383057817,-0.0159034815753928,-0.0999365765592383,-0.0591124214288622,0.0287041091918944,-0.0049294662475585,0.1634274673461915,-0.2082616233825684,0.4006079483032227,0.067864146232605,0.1122963356971741,0.0937147634304903,0.1356194687090419,0.1426088250966081,0.0599406699576928,0.0853092438401114,0.076373526494354,0.0646529812885762,0.0960250149700522,0.0821617168880088,0.0616388543894977,0.0586141383343124,0.074061959230172,0.1163227320163714,0.0860866266431562,0.088833159999702,0.0694852526023354,0.0834706699911221,0.062023235287486,0.112718213164081,0.1481340498706153,0.1628908365964889,0.0999052975933778,0.237365186214447,0.1475404767657898,0.1544168336030484,0.1378816817601083,0.1047442074903425,-0.4389404406456958,8.102939175401982
